32	37	1
32	38	1
32	40	2
32	46	1
32	51	1
32	53	1
32	54	1
32	55	2
32	58	1
32	62	1
32	64	2
32	67	1
32	74	1
32	77	2
33	34	12
33	35	5
33	36	1
33	40	3
33	41	9
33	51	2
33	56	9
33	61	3
33	67	1
33	69	1
33	71	1
33	73	2
33	74	5
33	75	6
33	79	5
33	80	2
34	35	5
34	36	1
34	40	5
34	41	12
34	46	1
34	51	2
34	53	1
34	54	1
34	55	1
34	56	13
34	61	3
34	64	2
34	66	1
34	67	1
34	69	1
34	73	4
34	74	4
34	75	8
34	77	3
34	79	7
34	80	2
35	36	3
35	38	2
35	40	3
35	41	9
35	51	2
35	52	3
35	55	2
35	56	18
35	57	1
35	58	1
35	61	5
35	64	3
35	67	3
35	68	2
35	69	1
35	72	2
35	73	5
35	74	6
35	75	6
35	76	1
35	77	4
35	78	1
35	79	10
35	80	5
36	38	3
36	40	3
36	41	1
36	44	1
36	52	1
36	56	5
36	64	1
36	67	3
36	68	2
36	73	2
36	74	3
36	75	1
36	77	4
36	79	4
36	80	3
37	39	1
37	40	1
37	42	1
37	43	1
37	45	1
37	47	1
37	48	2
37	49	1
37	51	1
37	56	1
37	57	2
37	60	1
37	63	1
37	65	3
37	70	4
37	71	1
37	78	3
38	40	1
38	41	1
38	43	1
38	45	2
38	46	1
38	48	1
38	51	2
38	54	1
38	56	3
38	57	1
38	58	1
38	60	1
38	62	1
38	63	1
38	64	5
38	65	4
38	66	1
38	67	4
38	68	3
38	71	1
38	72	1
38	73	3
38	74	1
38	75	1
38	76	1
38	77	2
38	78	3
38	79	1
38	80	1
39	43	4
39	57	1
39	59	1
39	60	2
39	66	2
39	70	3
39	77	1
39	78	2
40	41	4
40	43	1
40	45	1
40	46	2
40	51	2
40	52	3
40	53	1
40	54	2
40	55	1
40	56	7
40	57	1
40	58	4
40	61	2
40	62	1
40	64	3
40	65	1
40	67	2
40	68	1
40	69	1
